player_id,player_name,goals_scored,team_name,nationality,age,position,matches_played
356,Robinett Coots,37,Borussia Dortmund,Greece,31,Forward,49
357,Marchelle Gibbins,12,Everton,Portugal,22,Forward,38
358,Katti Stickland,8,Arsenal,Indonesia,34,Forward,20
359,Dallon Epdell,19,Leipzig,China,36,Forward,10
360,Pedro Liddle,8,Barcelona,Greenland,40,Midfielder,7
361,Guido Rubinek,50,Real Madrid,Indonesia,20,Forward,13
362,Mick Worstall,35,Bayren Munich,Indonesia,37,Forward,37
363,Jessamine Carlos,24,Bayren Munich,Philippines,25,Forward,48
364,Cristie Judd,50,Manchester United,Cameroon,26,Midfielder,9
365,Felisha Enrigo,10,Tottenham,Finland,40,Forward,23
366,Burke Dell 'Orto,0,Manchester United,Thailand,33,Midfielder,49
367,Toinette Ferrao,33,Lyon,Poland,37,Defender,47
368,Randell Stidever,11,Manchester United,Haiti,21,Forward,16
369,Carce Featherstonhalgh,36,Arsenal,China,32,Forward,2
370,Nicko Hurles,9,Arsenal,Indonesia,35,Forward,49
371,Mia Stobbie,22,Tottenham,Argentina,18,Midfielder,6
372,Melisse D'Cruze,4,Tottenham,Jordan,17,Midfielder,36
373,Sheena Mabe,6,Barcelona,Brazil,33,Midfielder,1
374,Rona Whybray,3,Newcastle,China,28,Defender,22
375,Cory Yelden,32,Monaco,Ukraine,31,Defender,3
376,Nevsa Segge,39,Bayren Leverkusen,Poland,40,Midfielder,0
377,Kacy Dabnot,4,PSG,Tunisia,20,Forward,46
378,Joann Manilow,41,Seattle Sounders,Brazil,27,Forward,17
379,Lorine Dall,2,Bayren Leverkusen,Russia,35,Defender,11
380,Chad Jantet,5,Seattle Sounders,Philippines,37,Defender,0
381,Tony Kilford,16,Real Madrid,New Zealand,20,Forward,47
382,Zorah Gifkins,38,Bayren Leverkusen,France,19,Defender,43
383,Hershel Kayzer,27,Manchester City,Czech Republic,40,Defender,14
384,Wilone Wildman,32,Aston Villa,Russia,21,Forward,18
385,Correy Raisbeck,42,Tottenham,Indonesia,31,Midfielder,34
386,Emelina Feedome,44,Everton,Japan,25,Forward,7
387,Kelby Paskerful,39,Real Madrid,China,29,Forward,22
388,Kriste Brandle,27,Real Madrid,Portugal,20,Defender,23
389,Ferdie O'Halligan,14,Monaco,Maldives,29,Defender,16
390,Chick Dmitr,15,Real Madrid,Thailand,38,Midfielder,45
391,Tann Jeskin,14,Arsenal,China,31,Defender,23
392,Jacquetta Coppenhall,9,Barcelona,China,33,Defender,15
393,Beatrix Bendixen,31,Manchester United,Portugal,22,Forward,50
394,Karlee Gierek,6,Borussia Dortmund,Afghanistan,38,Forward,29
395,Eberhard Robet,0,Manchester United,Mongolia,21,Forward,34
396,Robbin Walesa,39,Manchester United,Argentina,33,Forward,26
397,Evelin Chattaway,12,Manchester City,Vietnam,28,Midfielder,24
398,Trumaine Leverson,48,Monaco,France,23,Defender,22
399,Myles Dobrovolski,19,Manchester United,Israel,17,Forward,26
400,Jammal Willerstone,35,Chelsea,China,33,Defender,16
401,Aimee Souley,24,Monaco,Malaysia,22,Midfielder,47
402,Huntington Gummery,35,Real Madrid,Portugal,22,Forward,5
403,Cairistiona Awin,16,Manchester City,Palestinian Territory,32,Midfielder,20
404,Kean Screeton,22,Real Madrid,Czech Republic,34,Midfielder,48
405,Gonzales O'Lunney,8,Bayren Munich,Comoros,27,Forward,38
406,Magda Emmitt,44,Seattle Sounders,Saudi Arabia,17,Midfielder,22
407,Peria Bakhrushkin,8,Manchester City,Philippines,26,Midfielder,26
408,Anna-diane Abramof,29,Lyon,China,27,Forward,25
409,Cass Shackle,40,Real Madrid,Indonesia,23,Forward,19
410,Olwen Gery,14,Bayren Leverkusen,Indonesia,35,Defender,39
411,Grace Woollard,40,Seattle Sounders,Sweden,25,Forward,47
412,Reid Lamonby,13,Seattle Sounders,Kazakhstan,23,Defender,37
413,Isa Kohneke,14,Manchester United,Czech Republic,23,Forward,13
414,Elenore Nairns,34,Chelsea,Portugal,22,Forward,47
415,Audrye Cadany,24,Lyon,Pakistan,37,Forward,20
416,Adore McIlwrath,36,Monaco,Poland,37,Defender,49
417,Fin Di Biasi,30,Barcelona,Russia,26,Defender,1
418,Meade Nealy,22,PSG,United States,21,Midfielder,0
419,Birgit Gheorghescu,30,Manchester City,Poland,21,Midfielder,37
420,Prescott Guppy,12,Arsenal,Sweden,32,Defender,15
