player_id,player_name,goals_scored,team_name,nationality,age,position,matches_played
357,Hilton Beslier,15,Manchester City,Portugal,30,Midfielder,20
358,Taffy Ciccarelli,17,Bayren Leverkusen,Indonesia,37,Forward,24
359,Robb Dyche,36,Tottenham,China,30,Forward,17
360,Sibby Marchello,24,PSG,Colombia,35,Defender,12
361,Mose Osgerby,13,Chelsea,China,29,Forward,26
362,Harriet Di Giorgio,30,PSG,Philippines,31,Midfielder,12
363,Cymbre Biaggioni,22,Tottenham,Portugal,21,Forward,50
364,Tabina Guido,16,Seattle Sounders,Brazil,38,Forward,24
365,Joseito Whyteman,34,Everton,Russia,17,Forward,19
366,Ame Yvens,44,Aston Villa,Indonesia,40,Midfielder,11
367,Killian Gaynsford,21,Bayren Munich,China,40,Defender,18
368,Drake Fussen,46,Bayren Munich,Morocco,19,Forward,8
369,Mill Barenskie,15,Seattle Sounders,France,33,Defender,24
370,Mallory Cayley,2,Manchester United,Sierra Leone,38,Midfielder,21
371,Cynthie Afield,2,Borussia Dortmund,Pakistan,40,Defender,9
372,Victoir Chadburn,11,Newcastle,Uganda,22,Defender,22
373,Lukas Skains,32,Barcelona,Czech Republic,18,Midfielder,39
374,Claus Medmore,34,Manchester United,Israel,27,Defender,6
375,Lela Ingley,45,Manchester United,Indonesia,20,Midfielder,15
376,Phillie Yesson,16,Seattle Sounders,China,40,Defender,7
377,Lida Brager,43,Leipzig,Philippines,20,Forward,1
378,Vilhelmina Sirey,22,Tottenham,Thailand,33,Defender,30
379,Filbert Higbin,43,Chelsea,China,32,Forward,25
380,Catherine Merriott,20,Newcastle,China,40,Forward,13
381,Friedrich Elener,17,Leipzig,Indonesia,17,Forward,42
382,Mord Audritt,19,Bayren Leverkusen,Ukraine,39,Forward,42
383,Essie Crankshaw,12,Leipzig,Malaysia,24,Midfielder,42
384,Gerrard Eminson,27,Real Madrid,Sweden,18,Forward,42
385,Devi Haszard,2,Aston Villa,Indonesia,17,Defender,33
386,Gaylord Paullin,23,Liverpool,Afghanistan,23,Forward,8
387,Donetta Samudio,5,Manchester United,Philippines,34,Forward,4
388,Morse Cossins,16,Chelsea,Guatemala,31,Midfielder,44
389,Corabella Seares,32,Bayren Leverkusen,United States,25,Midfielder,33
390,Collie Nutt,17,Manchester United,Czech Republic,38,Defender,46
391,Napoleon Forrestall,18,Leipzig,China,26,Midfielder,24
392,Nickie Pettiford,30,PSG,Russia,39,Midfielder,29
393,Ann-marie Linthead,50,Real Madrid,Mali,40,Defender,27
394,Pattie Greensmith,15,Arsenal,South Africa,18,Midfielder,40
395,Kylila Mowsdale,21,Monaco,China,34,Midfielder,37
396,Patricio Leighfield,37,Aston Villa,Czech Republic,35,Defender,8
397,Den Abernethy,28,Lyon,China,20,Forward,25
398,Mandie Leyrroyd,24,Seattle Sounders,Russia,32,Defender,18
399,Paige Jacobovitz,5,Aston Villa,China,38,Midfielder,1
400,Dill Streeter,35,Liverpool,Bermuda,27,Defender,27
401,Lynn Lohden,30,Arsenal,China,33,Forward,47
402,Essie Niess,29,Leipzig,Sweden,21,Midfielder,1
403,Moselle Shyre,9,Barcelona,China,40,Defender,13
404,Quintana Deelay,32,Leipzig,Samoa,40,Defender,23
405,Sharai Brauns,45,Aston Villa,Poland,21,Midfielder,23
406,Gerald Ponting,13,Everton,Portugal,31,Forward,44
407,Ansley Twallin,46,Liverpool,United States,37,Forward,10
408,Tybie Wolfers,1,Arsenal,Nigeria,31,Midfielder,38
409,Micki Frankcombe,19,PSG,Bulgaria,20,Forward,16
410,Concordia Pagelsen,36,PSG,United States,18,Defender,36
411,Lucy Schruurs,44,Aston Villa,Palestinian Territory,26,Defender,10
412,Prissie Jakubowsky,21,Real Madrid,Libya,23,Defender,7
413,Leeanne Vaneschi,49,Bayren Munich,Macedonia,30,Midfielder,17
414,Torey Rolph,42,Leipzig,Philippines,38,Midfielder,38
415,Lorettalorna Bandy,12,Arsenal,China,20,Defender,32
416,Raynell Sandham,29,Bayren Leverkusen,Brazil,39,Midfielder,43
417,Arni Fairfoull,40,Seattle Sounders,China,36,Forward,0
418,Doris Ribou,18,Bayren Leverkusen,China,29,Forward,50
419,Joel Tregenza,1,Chelsea,China,31,Defender,1
420,Lonnie Burgoin,13,Borussia Dortmund,China,28,Defender,34
